	PT1_shCtrl_exp_corr
AL445524.1	-0.00262370209381283
AC007040.1	0.022271430433587508
TOB1-AS1	-0.08998765589266411
H3P47	-0.1548596233464214
RPL15P14	-0.08095334713267653
TAFA2	0.0813575724118057
ATP5MC1P8	-0.06705090552214858
LINC02603	-0.06547612408616219
XIST	-0.2442584849599456
LINC00630	-0.008790142653053029
AL021707.1	-0.02121339626307179
GTF3C2-AS1	0.0727560441482715
LOC730098	-0.07366207256077532
NR6A1	0.18266365043975952
TRIM16	-0.05630823319502538
ENO1P4	-0.0131248384234802
ZNF268	-0.057405270988176764
FAM229A	0.15712024825445697
TUBBP6	0.00022768731573098868
AC079145.1	0.13499095813296125
TRIM26	0.014069488453098853
MRPS31P5	0.1686886553996144
FTCDNL1	0.0035038013796088096
CHEK2	-0.1625693020758254
AC063965.2	-0.018479988660768627
SLC2A1-AS1	0.23186554032883164
MTCO3P12	0.240216344095873
ZNF204P	-0.017366490425173364
PGM5P4-AS1	0.043615858683219225
H3P43	-0.054615468642236965
HLA-DPB1	0.03903809042872545
KLF2P2	-0.21322157574217893
MRPL50P2	-0.14866698764700761
LINC00957	0.23108486830656738
AC074338.1	0.06974629312408528
VLDLR-AS1	0.06884830754051273
COX6CP10	-0.04759767831109046
HNRNPA3P3	-0.11506054472498173
FAM156B	0.16347925950687753
TBXAS1	-0.07399021731259767
BX284668.5	0.03561474354005561
FALEC	-0.02792275850224656
ZNF740	-0.07578479982462169
RPS24P7	-0.003022450340263845
MTND1P23	0.22030016956018536
AARSD1	-0.24819813671022828
INTS9	-0.05593035724852991
AL591479.1	0.10743486595552913
AC010894.2	0.06880899320301796
AL513477.1	-0.05215164970149388
ST13P13	-0.12710045653280475
MIATNB	0.009777585227943107
RPS28	-0.04377284961466887
AL031282.1	0.051076473694229726
AC135050.1	0.24524323868618875
AKT3-IT1	0.019784370877135624
SLC38A3	-0.06862976330250764
AC009302.1	-0.08163125959406327
AC019181.1	0.18056315893813438
DOCK4	0.01670923758678505
PLCD1	-0.08680099889647888
AP000347.1	0.05155150727843589
RPL22P18	0.012738405793657037
RBM18	-0.031062508677275696
VPS33B-DT	0.06876857233792973
CRY2	0.19491330734941706
SMIM12	-0.11312614221485655
FSCN2	-0.16622478785340947
SNRPCP9	0.00018404854496406777
ATP6V0CP3	-0.03863142646417795
PCAT6	0.006437213651962205
AC009963.1	0.18040726899561463
AL136320.1	0.02251035566643818
AC008443.1	-0.10288716557374286
AC073136.2	0.1310867440669443
LHFPL3-AS1	-0.006612342072165596
LINC01752	-0.09346116027701472
BMS1P13	0.10304304788439692
CTXN2	0.017633895781794796
KBTBD8	-0.056558440245008265
FAM138A	-0.22195294110156785
NDUFA6-DT	0.11560939131627777
CENPVL3	-0.12542747510682964
DNM3OS	0.10983473254670413
AC114803.1	-0.1028226932616284
NUS1P2	0.15939876367981148
FASTKD1	-0.07916169305333513
PPIL6	0.11225183005786295
SMIM10L2A	0.06421383815055133
AL391839.1	0.05064820748107826
CAP1P2	0.028677535782545602
COMMD3-BMI1	0.07723478818897239
PDCL3P3	-0.037592299436984354
TMEM120A	0.05263665170309211
AL512625.2	0.14552796746344918
EEF1A1P3	0.1421089299869162
PARGP1	0.07294578634836409
RORB-AS1	0.09592483002987863
AL161909.2	0.005338663390888714
AC254562.1	0.03380400718973082
SRRM5	-0.031897432407762716
RPL3P4	-0.14506194404622838
NECAB1	0.10929173517234674
IK	-0.15219862245974783
MAP1LC3BP1	0.39646922418479924
AP000529.1	-0.009583183667887712
AC016747.1	-0.01336188731776422
AC079807.1	0.061999010257067444
LINC02593	0.07614973574380765
LINC00276	0.06452456264831012
AC018512.1	0.09467724032702024
AL645465.1	0.1255753057368185
AC105275.1	0.2031811394119603
DDX10P2	-0.18424190716178812
FAM21EP	0.24619615911067752
DPY19L1P1	0.0446546790173562
MCFD2P1	-0.055851786700778415
FGD5-AS1	0.037555595321496237
CR786580.1	-0.08585264396259103
AP000533.2	0.0190282108943205
RPL3P7	-0.06217302561231432
AC002429.2	0.05923658907709258
PGM5-AS1	0.01579847015920801
AGAP13P	-0.0971775063632225
LINC00845	-0.00597273690984903
ZBTB7B	0.046579947752446525
AC022395.1	-0.0432302251570715
ACTBP1	0.08249118429819405
HMGB3P20	0.044072388713235475
WARS2-AS1	0.026854883316161614
AC233728.1	-0.08113292054179345
AC138623.1	-0.05891876466567914
TP73-AS1	0.08761809261296809
AC092042.3	-0.06987391073839606
OR7E53P	0.06436836595479067
ZNF724	0.1359490855108203
AC007405.3	0.12298422231598949
LAMB2	0.10551835207399952
RAD17P1	-0.03946993007136756
MEIS3P2	-0.07990268802554534
AL161742.1	-0.10808936030747128
CCDC13-AS1	0.012509412369521591
C1DP2	-0.19427876358566368
LINC01145	-0.11002415740211886
RPSAP9	-0.2663135532484559
TMEM64	0.12186311821159784
AL353621.1	-0.0531735376490217
DDX3P1	-0.03387273489066909
ISY1-RAB43	0.10593758366201425
ESPN	-0.23563646979818278
RPS7P8	-0.14271981714665874
ATP1A4	0.03838051485643103
DPP4-DT	0.0
PRKAG2	0.0713348266118669
RPL35AP31	-0.12279722708677633
MLLT10P1	-0.03671398287206296
ARPC1B	-0.015319633324255875
AL117350.2	0.02742105427519938
TMEM250	-0.009397115897814595
ELOA	0.05100027750087781
AC012063.1	-0.13193470003064067
AL158823.1	-0.029034826242757567
RPL21P111	-0.030107942294589005
MAP10	0.03637215945740053
AC009506.2	0.11291601316389048
PPIAP65	-0.02950640370858006
YES1P1	0.13278426290288461
BCYRN1	-0.18180520161321947
AC068533.1	0.04009061518111745
WDR83	-0.05453170273801651
AC092634.5	-0.0647946266757771
AL355990.1	0.10057738368575529
AL358942.1	-0.009249221907925258
ITCH-IT1	0.04349078095487447
AL121987.2	-0.1265671402341371
RPL22P1	-0.08687461859771686
RPL5P28	-0.1576360445435384
AC004980.1	0.061551564589135355
AIMP1P1	-0.012111237179071437
AL135937.1	-0.00262370209381283
PRDX3P1	0.02249733650653117
AFG3L1P	-0.11094009666797311
ZBTB22	0.0016995362334144015
AL117339.3	-0.09874245793062546
RPS6KA5	0.13677343497370617
SLC25A25-AS1	0.044534551139793224
AC009961.1	0.05569716939649733
AL158055.1	-0.05812395186648428
AC068631.3	-0.0691722338829961
AL080243.4	-0.08261881737511675
BTF3P9	-0.021666340859794964
FAM27E3	0.08265027855121071
AC243919.1	-0.053406996346070136
MRPL20-AS1	-0.017091931484513004
BTF3P4	-0.19819427741721493
FTX	0.1124896451748679
AC111200.2	-0.07553433925373326
BTF3L4P3	-0.043197702595200636
PMCHL1	-0.01616587644198029
AL513550.1	-0.055891606839710034
AC093690.1	-0.11611418244624794
ZNF32-AS2	0.06253453523832564
HLA-U	0.1274907868127411
ACTG1P19	0.012060952747066447
PAX6	-0.07806935452468529
VPS45	0.006190862721596524
EEF1A1P8	-0.021085282913412544
RPS26P13	-0.11893805204112977
AL031848.1	0.0396644512172542
AC231533.2	0.03777417500713596
MRPL23-AS1	0.1606960495458319
MYCNOS	0.19067513508282372
AC004552.1	-0.2766154475977161
AC007285.1	-0.1053316575730811
AL732372.2	0.03535120634031594
TMSB15B	0.04081673821438325
NPIPB3	0.19357889009851437
SRGAP2	-0.14785275165758138
AC015987.1	0.0
TTC28-AS1	-0.1231663161062327
EIF1AXP1	-0.09790680783995412
GABPAP	0.006543438863281708
TIMM8AP1	-0.007056654276767243
GPC5-AS1	0.0006045922216177391
AL031284.1	0.1322137798500173
LINC00963	-0.03021675535947274
SLC35E1P1	-0.13132103238056064
CCT6P3	-0.10917073119235388
RPL36P18	-0.07385151024062722
ZNF799	-0.07933810653629234
TIMM9P2	-0.05004342405223887
GPX1	0.10527155033774183
LINC01341	0.07453130459465117
SIX3-AS1	0.12100927802682988
EDRF1-DT	-0.06420061524949569
RAC1P4	0.011582802092272576
KIRREL1-IT1	-0.05584459309542815
AP000844.2	0.09058356062890498
CYP51A1P2	0.0724958529279195
RPL17P17	0.060876219785619586
RPS15AP12	-0.012693236426911267
HMGN1P4	-0.17032570690225035
LINC01135	0.023140922535483985
AP4B1-AS1	0.10308642263682559
TMEM44-AS1	-0.16748345860640737
RPS12P23	-0.2642012398427358
SYS1-DBNDD2	-0.1589798849210627
STK3	0.0027978521769868223
RPS15AP40	0.049678976498372954
SDCBPP3	0.17039144707019457
AC005154.2	0.11049278211509307
SEPTIN2P1	-0.1321962051810799
AC093162.1	-0.07098745754593593
PLPP5	-0.01736179724211079
GAPDHP64	-0.03782461145453193
NUTM2B-AS1	-0.02268915999711279
LINC01473	0.08241596706222727
ATXN7L1	0.16537081491216404
ASMTL-AS1	0.08621496818758267
FBXO15	-0.12885260313323782
TTN-AS1	-0.03627856944381552
AP002748.5	-0.15301821791472325
DARS-AS1	-0.04697032658383551
KLHL7-DT	-0.026638645270047844
AL596451.1	0.09194732513414872
HSPA8P8	0.029774985115589507
AC091492.1	-0.03612126284252847
RPL21P32	-0.10527446304724661
UBE2W	0.13556706851135672
LINC02762	0.07888735786660837
ACAP2-IT1	0.1162272171527326
DSTNP1	-0.05811851184246608
TEX35	-0.13978735704270898
RNASEH1P2	-0.127932553791068
KCNK15-AS1	-0.10646932826868077
OR7E36P	0.023913003968034495
SHMT1P1	-0.13259454093411324
YWHAZP5	-0.06263193063293325
AL391807.1	-0.08878750400968777
AL929472.2	0.019071189987799643
SLC4A1APP1	-0.14159245397532505
AL627308.2	-0.05650598952188642
AC008277.1	0.027383314909024754
BANF1P4	0.025601519984920468
NOL7	-0.16537890375894126
LMCD1-AS1	-0.0601468562136859
PPIAP23	-0.010435885887658522
KMT2B	-0.011817090149483787
SNHG31	-0.11499963991876895
MMAB	-0.04140605238567087
SH3BP5-AS1	-0.10869795797748681
AC002064.3	0.071334842863278
SNRPEP10	0.0403144628125231
AC013470.3	0.06849633138003963
TSPYL4	0.13391631021927494
RPL17P36	-0.26081589360405455
AC009404.1	-0.08610487333318953
AL392172.1	0.03413360654394311
AC092809.5	0.0055609198982704425
ATF7	-0.057213047593725634
PDCD4-AS1	0.20184394960278312
SPDYE7P	0.08186976074096555
XRCC6P1	-0.11545212658520271
AC008105.2	0.11484025143921649
ZNF345	0.14603746912895912
TMEM50B	0.16830700040913574
PHKA1P1	0.026234379084878197
SEPTIN7P7	-0.06548762717628062
TCEA1P2	-0.14536699883682205
AL590714.1	0.02629785561010967
TMEM200B	0.04058154615401241
AC007383.2	-0.03298422520081496
FAM66C	-0.07109739069936877
AL157944.1	0.0327288435478001
B3GALNT1P1	0.12921015796833987
AC099677.1	0.08628760102968222
GSPT1	0.11557565081918404
MXRA5Y	0.14217830459903896
KANSL2	-0.010019738874360123
BX005266.2	0.07672668286805012
AC009506.3	-0.06939867889385737
TRAF3IP2-AS1	-0.040981855424747984
AC092647.1	-0.021207223704315672
PBX1	0.12638144325970577
TECPR1	0.06110226428136542
ANKRD36	0.14842983459446757
RPS15AP6	-0.08004975447646699
LINC00237	0.17741872631483865
E2F6P2	0.027942080348332083
AC093155.2	0.08212942538468317
AL358176.3	-0.11434868917046492
TOP3BP1	-0.10012714372794904
AC004540.1	0.1580660243151975
ENTPD3-AS1	0.04266240104433109
AL672277.1	-0.11164670431853238
AC138024.1	-0.059450230861519036
LOC100506289	-0.00012486629585849973
ZNF839	0.01665222205710454
AC009487.2	0.12659111481808816
RPS15AP30	-0.08914066121009565
TPI1P1	-0.21871183545105405
SCAMP1-AS1	-0.04517890766942589
RPL24P2	-0.22892393767676467
GUSBP11	0.031343805217573115
OR7E37P	0.00891356916273157
PTMAP10	0.05706717501245489
AL133325.1	-0.019390840977323933
AC243428.1	-0.05696855763696205
AL159169.1	0.21021327678213197
UQCRBP1	-0.029739111137618495
AL139396.1	-0.056289051217400556
HAUS6P1	-0.005471569184822781
LRIG2-DT	0.04719965827764639
AL513188.1	0.05126121028618252
ZNF284	-0.023965137330897925
NSG1	0.10092849810716037
AC083873.1	-0.16935250543788846
RTCA-AS1	0.06763965725802923
EEF1A1P14	-0.03214260760374687
RSPH14	0.0007758455594847049
BX842568.4	0.14058940663064406
ZNF578	0.10162868362979856
CDC42P6	-0.05020893081147565
LINC02585	0.003636165508610836
Z99497.1	-0.07606760633932312
MRPS36P1	-0.17526793600106957
MT1XP1	-0.17790246375380608
AC019205.1	0.015062672685286388
PERP	0.05772077533599849
LINC00271	0.17609186260302986
AL390728.4	-0.1062387292433587
MT1P3	-0.17681511243880293
HNRNPA1P33	-0.025331915527467927
H3P1	-0.13538347382985716
AL353193.1	-0.08127668083613467
AC073367.1	0.0967218951311465
RAP2C-AS1	-0.011041221552358529
RASAL2-AS1	0.043021047429909205
AC092100.1	0.10257215388892495
MRPL35P3	0.12070170059134822
AC007387.1	0.013035940207057175
BSN-DT	-0.02363404772317752
TMEM269	0.19543242377851605
AL136979.1	0.1309331297444376
AP003025.2	-0.05143846320064119
NTM-IT	-0.07657057957369841
AL592437.2	-0.06252954330347416
ZNF674-AS1	0.08980824587756778
BX664727.3	-0.041853633981828814
AC060773.1	0.02116118368584397
GOLGA2	-0.14815579861029451
LINC00472	0.07032250570695578
BIRC6	0.0017571440828201784
PNMA6A	0.03945613155490902
EIF4A1P7	-0.13738509488903197
NMD3P2	0.08972190641853019
CTU1	-0.23793292655728984
GOLGA2P5	0.050626345954185054
DNAJC27-AS1	0.020995660749330857
LAMA2	0.18187824066991667
AL592078.1	0.0188417421392519
CNN2P8	0.029425544852217142
ZNF815P	-0.17346703301320246
HM13-IT1	0.05128767223383688
AC112492.5	0.17502503178777917
SLC9B1P4	0.14144779142075758
PGM5P4	0.025653963642614304
ATP6V0E2	-0.056444463362184324
LINC01936	-0.044623969520914145
CMSS1	0.04414916547384027
LINC01357	-0.019054598262713364
C6orf47-AS1	0.04977681141160814
ROBO2P1	0.11702670487685415
AL109615.3	-0.04922672551205443
AL513175.2	-0.04634082561633162
AC244197.3	-0.020216164517181733
AL353771.1	0.07598428479312593
AC016745.1	0.014750083161095013
TMEM14DP	-0.28904068068154753
KIF15	-0.012028988415159859
AL590135.1	-0.004005711127350365
CLIC4P3	0.10510855140931571
MYCBP2-AS1	0.07009189854533213
AL592293.2	0.00033164133924055116
MTND2P9	0.08918433645682204
EIF4EP1	0.019520986631407177
FAM13C	0.09845352661344796
AP001062.3	-0.10611768781925197
RPL17P43	-0.10877423999228045
MCMDC2	0.010461020786367644
HCG25	0.09224178178514982
FLNA	0.07775637337638824
CIAO2B	0.11039441022979374
PPT2-EGFL8	-0.08212207560621901
CNBP	-0.1254469034866214
AC099336.2	-0.0819291881774291
CDK2AP2P3	-0.05461808032919615
AC107890.1	-0.12347055349459447
MED4-AS1	-0.09220617259703341
RPL4P4	-0.1600799457534862
AL158156.1	0.038324125938772664
AL358453.1	0.07888081390038891
RPL31P63	-0.07118304960062627
AL391219.1	0.02101974441156385
CTBP2P8	-0.1711491581444277
RPL31P12	0.1354251755504264
EIF4A1P2	-0.1691243312758509
SVIL2P	0.08235928329334757
AL353743.4	0.1602397535295166
REREP1Y	-0.12195715871749822
AL928970.1	0.08391208096160023
SLC25A5P8	-0.11016958772294924
AC000120.3	0.00829339945642681
LINC01122	0.12848331661252368
FNDC10	0.003200323752441729
FAM200B	0.14769632897294147
AL157834.4	0.04180915836894321
AC093107.1	-0.16950262852844775
KIAA1549	-0.09277145705722185
ZCCHC18	-0.03095698400152985
CDCA3	0.05024016910741796
AC016910.2	-0.1308182559610882
PILRB	0.0016765526746195395
EIF4EP2	0.11766061030956881
AC091799.1	-6.051299527007406e-05
AL353784.1	-0.060359799361944404
AL355490.3	-0.09147808632516263
AL807761.2	-0.024167393498137013
DUSP8P5	0.1380981235767133
AL451127.1	-0.002957172519874443
PRDM15	-0.08819407303278165
Z97353.1	-0.07391499063138496
PAX8-AS1	0.06399947267339097
AL355472.1	-0.31171031978524966
AC108488.1	-0.024987133204573114
TLE1P1	-0.021435380789042453
STMP1	-0.08461504396511822
Z93930.2	0.06653736074790348
PPP3CB-AS1	0.06243945836820644
IRGQ	-0.1498411998368437
TAS2R64P	-0.024033608763471843
AL139421.1	-0.07590029756545304
PSPC1-AS2	0.0553519030334766
ALMS1	-0.1583241701693545
AC012354.2	-0.1041327596973528
DHDDS-AS1	-0.12649347669822547
AC008753.1	-0.22471722840679334
AL603910.1	-0.09171137056175123
RFX3-AS1	-0.1756838451368691
TMCO1-AS1	0.009171549927937022
PIGUP1	-0.052386246555665386
ACTG1P12	0.03585844058977634
PTPN2P1	0.12292604619082544
AL034379.1	-0.043414627029932235
LINC00467	-0.08684023709980979
AC233981.1	-0.1463464448954895
MROH1	0.013359065988818504
AL590556.1	-0.09136276051558911
HMGN2P30	-0.20098197074189336
RPL7P57	-0.1543029654691326
HSPB1P1	0.13388436118434727
ATXN1-AS1	0.03557893310015686
AL080243.2	-0.027632078890800257
COX10-AS1	-0.0593279912494115
CC2D2B	0.022322063935674225
WRBP1	0.01678027376212762
AC110015.1	-0.03462908421646446
AL049610.1	0.01810800286873842
FABP5P1	0.01137098399160875
GAPDHP73	-0.19878567789748566
LINC-PINT	0.008450406530037724
LMLN-AS1	-0.09385683586485709
AL596275.1	-0.28559983103451686
NRBP2	-0.09740736790228118
PTP4A1P7	0.2635521956502616
BOLA3-AS1	0.06514596214732858
AL445493.1	0.1426451485716105
DBNL	-0.08932426268549015
MRPS18CP6	0.09743865437378252
EFCAB5	0.012599973829837505
AC233280.1	-0.05769678395544237
VDAC1P2	0.00924820363345029
Z74021.1	-0.15005035099728356
AL645608.3	-0.013999893234772612
TNPO1P1	-0.0510997606343989
AC004980.2	-0.15213715473749725
ATP6AP2	-0.06590529988071885
SRRT	-0.06967456180671067
ZEB1-AS1	-0.11067298004667127
AL365232.1	-0.09938550478198926
NPM1P12	-0.042842532276251795
LSP1P4	0.03334614670571618
ATF5	-0.08418536379266833
ACTG1P24	0.13618485806408503
AL355574.1	0.0036113309092949512
RPL23AP38	0.028751770332628483
HMGN2P38	-0.026326139787826663
ZNF302	0.10092283966313129
TRIM74	0.09777025685615957
EIF1P3	-0.14765660750638818
RNPC3	0.06898807410388122
SUCLA2-AS1	0.07226256317283795
NLGN1-AS1	-0.046314045656000384
RPL23AP82	-0.15484441227999185
ZBTB8OSP2	0.27370732066495507
GUSBP4	0.013029322694383734
CHD7	0.04871875365963788
AL589843.1	0.06769101831162234
VEZF1P1	0.035354006697846115
PPIL1P1	0.04529210948855835
CNTNAP5	0.03567715583893152
PNRC2P1	0.08096585849456152
CLCN3P1	0.14217727030402397
MTND4P24	-0.12489043446975474
FABP7P1	0.11431888219935074
EIF2B1	-0.005288367354144981
AC012498.1	0.04216490573922717
RPL18AP16	-0.015819785871633064
RASA4CP	0.19042313748266906
RPF2P1	-0.07283650315017016
KRTAP5-AS1	0.00546164547320421
DCTN4	0.018632492901175277
ADAM1A	-0.021804951313708906
PRMT5-AS1	-0.07083570760716712
NPIPB10P	-0.05572302616858489
AL390879.1	-0.12709656143023945
RBMX2P5	-0.04386930978600617
AP000997.2	-0.06952890706961497
API5P1	0.06923447336329182
NOX4	-0.09555476364506836
LINC01410	-0.13279358567148025
MMP24OS	0.16369035297398285
SETP10	-0.038086343178377544
EIF4HP2	-0.020000232602379597
ELFN1	-0.016920387036432796
JADE3	-0.051835851438008396
UBE2D3P2	0.02240861938836463
HNRNPA1P28	-0.22484351686767282
AL354956.1	0.03761297929879287
AC079447.1	0.01317286929169879
NCKAP5-AS1	0.01808057641961473
ARFRP1	-0.0845804974118771
AC000089.1	-0.09247041704042838
RPL12P2	-0.025205718217543503
TMSB4XP1	0.19040119977112963
RPL39P3	-0.0846914353446773
AP006222.1	0.02542855419048217
AC012519.1	0.09240146643658656
Z99716.1	0.0126281267509954
AC006017.1	-0.11847195448629409
RPL12P12	-0.013463052916959121
F10-AS1	0.08711231443659967
FAF1-AS1	-0.15179295720412675
RPL9P2	0.03566744706470931
AL049792.1	0.010446460426661936
MTA1	-0.03459389346529924
TTC3-AS1	-0.002203137157569362
AL391058.1	-0.01876896470587824
RIMKLBP2	0.03953804981371856
AC007283.2	-0.0022430386472231073
FAM47E	0.04181627673286305
FO393418.1	-0.10963260776376277
AL451042.2	0.048359756002363634
AL139811.1	-0.17206782557838485
AC019097.1	0.0884077198922376
AC015971.1	-0.04182128094932455
TANC2	0.07463798524535666
RPL7P44	-0.14035878813636168
TPM3P9	0.14020730559412373
LHFPL3	-0.14170387621629288
AL139415.1	0.10435501543554877
AC006210.1	-0.019253651742021177
SYN2	0.21618721596037133
AC008267.6	0.02599746552956278
AL354824.1	0.09429586682016983
AL139289.1	0.03930990180556092
AL845331.1	0.0006430071778726052
LINC01137	-0.17329392704526586
AC092047.1	-0.03263160333357452
YEATS2-AS1	0.11686585176718399
PMS2P2	-0.01146598418588928
ALG1L2	0.013342410132328997
PITPNA-AS1	0.1229152448007326
NPM1P30	0.02312937833994644
RPL7P37	0.0052823390473051195
SOCS5P3	-0.1551807944222131
ACTG1P4	0.055923655501174285
RPL7P46	-0.16203028433357053
TXNIP	0.07387517767066365
RPL13AP7	-0.014597139421231737
HMGN2P19	-0.0020161549631253226
AC233976.1	-0.09950675967395235
FAR2P3	-0.1501174476206817
MRPL45P2	-0.004496332651150847
TTC21A	0.15969792918672898
RPL29P19	-0.19479397793862488
C19orf81	-0.0857647502432148
AC002075.2	-0.19736180423133431
FAM106A	-0.0036261277975911284
KRT8P15	0.044129528477891006
CPLANE1	-0.011227195424176826
DLGAP4-AS1	-0.06143374767615213
LINC01534	-0.06661703185680791
AL354714.2	-0.07429048702078002
OSTCP5	0.0166980881844807
THRB-IT1	-0.030543194405922583
MROH7-TTC4	-0.037792280454453535
PIGPP3	-0.07152374261744641
AC012354.1	-0.10292011859160911
AC078777.1	0.09551350184784971
FAR2P4	-0.04620155181046259
ACTG1P11	0.17081646869970915
CCDC12	-0.1077410460951063
SNRPEP5	-0.1367278099637496
MTIF2P1	0.0027900847568673942
TMEM191C	0.005717449495406944
RPS3AP44	-0.00995082122934188
LINC00266-1	-0.0398182460656602
GAPDHP65	-0.16141568396292255
BX088651.2	0.03583642145909418
TNPO2	-0.06668366638352176
ISCA2P1	0.013811360602095773
RPL23AP87	-0.005003659385874406
AL353608.2	-0.04525324811254204
SKA2P1	-0.19476713858042566
RPL18P10	0.08906303044212073
CERS6-AS1	0.022904645335754776
AL450384.2	-0.05935273788151926
SEMA3F-AS1	0.053306040254967595
AL121759.1	0.043048980763665104
TSTA3	-0.09049140760150474
FTH1P5	-0.10238358367150258
AC107081.2	-0.07428340025657254
SEC63P1	-0.09918098663781665
DTX2P1	0.02927505991597923
AL445685.1	-0.14819353869879334
AL138785.2	-0.17077318386064091
SUCLA2P1	0.002980745421086615
PPIAP79	-0.13856757032142417
HSPA8P1	-0.2991480663952661
AC116609.1	0.06442579709689246
HMGN2P17	-0.1646868255854458
CDK3	0.06887395009655357
ZNF503-AS2	0.052500605484923475
RGL2	0.13204557551430302
AP000346.2	-0.0657871999383255
AC092835.1	0.12145626537017415
ATP5MDP1	-0.0025350862435654133
AC018462.1	0.04950575385607362
AP000344.1	1.6681664060009175e-05
ME2P1	-0.013879774809799806
UBAC2-AS1	-0.05853152698651409
RAB15	0.08484662446871771
AC098614.1	0.06610037780428166
AC012618.3	-0.20100708119182917
C1DP1	-0.2417763379422045
AL590068.2	0.005172582891684588
TMEM185B	-0.15744855744190553
AC245100.4	-0.14150421939493868
AC092651.1	0.1390919543427002
ZDHHC17	0.008402585823703124
NME2P1	-0.12343984578914494
ANAPC1P1	0.18494046100200537
PTMAP4	-0.010789650044929298
BET1-AS1	0.14539178640825595
C1orf226	-0.07184823893226612
OR7E31P	0.08940857182143547
ATP9B	-0.01982670453192188
HIPK1-AS1	-0.03852279117741707
FAM21FP	0.11225348562759069
PTGES3P4	-0.18728232397042652
B4GALT1-AS1	-0.026999847586645396
NUP50-DT	0.05540251216337314
PPP1R14BP2	-0.0898377642285765
U73166.1	0.1494562067229818
NPM1P26	0.03201182431120455
AL451042.1	0.06924992455027996
ZNF252P	-0.17434835054110928
AL121601.1	-0.12929131213158768
AC234781.2	0.05575367542995547
AL158201.1	0.05819717384194595
RWDD4P2	-0.03551645721961002
FCGRT	0.09983389993050919
RPS7P14	-0.20665631479797575
HNRNPA1P29	0.06822729304667982
TMEM233	-0.2164347146285632
SP1	0.14636071505451595
AC007731.2	0.032611011065410575
DST-AS1	0.0658092929530705
STAG3	0.029354043261056232
IFT140	-0.0788947738192426
Z68871.1	0.025413136529299565
RPL5P34	-0.19442900645373595
LINC00575	-0.06985956379027779
AL009174.1	0.0009373779850186266
TPTEP1	0.09649131927381689
STAG3L2	0.07543211082512354
IFI16	0.05001303641510077
AC092647.5	-0.0919560399862869
GOT2P3	-0.15356742014247932
DPY19L1P2	0.14139243607451976
ISCA1P1	-0.030374115289632166
AL356481.1	-0.016758799428657677
AC013262.1	-0.04268931386166566
RNASEH1-AS1	-0.025734939878645984
ZNF234	-0.0627789624076875
ZNRF2P2	0.011533722267306952
SETBP1	0.12327824956337186
ZNF398	0.09850867339750337
AL359076.1	0.21141336093559618
AC244023.1	-0.02342693477592644
RABGAP1L-DT	-0.01608000410000013
SRRM1P3	-0.024984643697625878
AC007560.1	0.023251923153350645
RSL24D1P6	-0.1700570496890348
SESTD1	0.10415119438490414
ANKRD10-IT1	0.06682272772589078
AL359710.1	-0.08361831673788642
LINC00987	0.06827309752424378
TTC4P1	0.007037225732673946
FTSJ3	-0.0027969602891944182
AL135790.1	-0.006296258754784535
RPS4XP16	-0.19876160818694918
RPS26P47	-0.1665912190820719
FTLP3	0.032396504877697234
AC009362.1	-0.1840100397511531
AC114402.1	0.10395854531789916
ETF1P1	0.004733551936371853
CAMTA1-IT1	0.1159008404773724
RPL10P12	0.10835634177880193
HMGN2P27	-0.20908787219698857
AP000812.5	-0.13646584876390702
ZNF737	0.03319270061383552
AL035410.1	-0.1723077000561568
MTCO2P12	0.2388031794238082
AC093616.1	0.028761025178385937
AL606753.1	-0.09975039956074536
AC117947.1	0.13823596777573188
AC007566.1	0.13957613273904165
CNEP1R1	-0.017494836290021822
RAB28P5	0.08874211610596519
AL512656.2	0.07562472988253732
HNRNPA3P4	-0.11688877605796984
ZFX-AS1	0.07565466752475437
AC104651.1	-0.16218093199200415
CLK3P2	0.0866062749686754
DOHH	0.12912540057971134
AC138392.1	0.07831790470346088
EEF2KMT	-0.22990611408968153
HMGN2P22	-0.16560277034724216
AC092017.2	-0.20516592892050253
AC137499.1	0.029403991632001015
ZNF837	-0.0811241337654988
RPL7P2	0.05900095074866303
USP12PY	0.027505387257698303
C19orf25	-0.0458646443139389
MIR646HG	0.051860727051277686
AC245014.1	0.1233058591310428
ISCA1P6	0.05219544082345788
TNKS1BP1	0.03027979255800086
RPL23AP4	0.013884046899927288
NPM1P22	-0.02649162620698028
AL035411.1	-0.17735396947358387
AC073335.1	0.2286738090709695
ELOA-AS1	-0.08525384479782516
AC005104.2	0.08967027371423421
AL078459.1	0.2072642395956597
HIGD1AP12	-0.058954379448537333
PLEKHM3	0.020587076462302747
TOMM20P4	0.0916499516198543
FAHD2CP	0.2529329510325458
AC130472.1	-0.011609989782136362
MXD3	-0.2028642615231364
CLTCL1	-0.05959614514268229
AC011890.1	0.07816381408610834
RPS27AP6	-0.0790870825914107
RRN3P2	0.013052919966112466
ATXN1L	0.022819873877888672
AC244034.1	-0.021520210012681597
LINC01089	0.2557289375332678
LOC112267877	-0.0369941995227609
NPM1P24	-0.19861168182457584
RPP21	-0.14853062180176138
AL590617.2	-0.02411524446226227
AC012618.2	-0.13871776823245535
PDIA3P2	0.03096426768926326
CCNQP3	0.005236634999147215
UBE2SP2	-0.09421879488619513
PPIAP64	-0.03076610283019944
NFKB2	0.027666932565708
AC007277.1	0.08698133460676695
